HarbourName,Date,Depth,OrganismsGroup,Species Name,Ident.Certain,Comments,Comments 2
Skoldvik,15-08-13,16.7,Benthos,Cordylophora caspia,yes,,
Skoldvik,15-08-13,4.7,Benthos,Cordylophora caspia,yes,,
Skoldvik,15-08-13,5.5,Benthos,Cordylophora caspia,yes,,
Skoldvik,15-08-13,5.5,Benthos,Cordylophora caspia,yes,,
Skoldvik,15-08-13,16.7,Fouling,Cordylophora caspia,yes,,upside
Skoldvik,15-08-13,16.7,Fouling,Cordylophora caspia,yes,,upside
Skoldvik,15-08-13,4.7,Fouling,Cordylophora caspia,yes,,upside
Skoldvik,15-08-13,3,Fouling,Cordylophora caspia,yes,fouling plates:upside,
Skoldvik,15-08-13,16.7,Fouling,Apocorophium lacustre,yes,,upside
Skoldvik,15-08-13,5.5,Fouling,Apocorophium lacustre,yes,,underside
Skoldvik,15-08-13,5.5,Fouling,Apocorophium lacustre,yes,,upside
Skoldvik,15-08-13,3,Fouling,Apocorophium lacustre,yes,,upside
Skoldvik,15-08-13,5.5,Benthos,Corophium volutator,yes,counted 10,
Skoldvik,15-08-13,4.7,Fouling,Corophium volutator,yes,small,upside
Skoldvik,15-08-13,4.7,Phytoplankton,Coscinodiscus granii,yes, 2 (cell: 7090um,
Skoldvik,15-08-13,3,Benthos,Cyanophthalma obscura,yes,counted 1,
Skoldvik,15-08-13,17,Zooplankton,Cyclopidae sp.,yes,IVV copepodite,
Skoldvik,15-08-13,4.7,Fouling,Nematoda,yes,,upside
Skoldvik,15-08-13,4.7,Mobile epifauna,Neogobius melanostomus,yes,,
Skoldvik,15-08-13,16.7,Phytoplankton,Nitzschia paleacea,yes, (cell: 3x3040um),
Skoldvik,15-08-13,3,Phytoplankton,Nitzschia spp.,yes,  1 (cell: 3x10um),
Skoldvik,15-08-13,16.7,Phytoplankton,Nodularia spumigena,yes, 3 (filament: 101,
Skoldvik,15-08-13,17,Phytoplankton,Nodularia spumigena,yes, 1 (filament: 68x,
Skoldvik,15-08-13,3,Phytoplankton,Nodularia spumigena,yes, 3 (filament: 101,
Skoldvik,15-08-13,16.7,Phytoplankton,Oblea rotunda,yes, HET 1 (cell: 22, complex
Skoldvik,15-08-13,4.7,Phytoplankton,Oblea rotunda,yes, HET 1 (cell: 22, complex
Skoldvik,15-08-13,4.7,Benthos,Oligochaeta,yes,counted 4,
Skoldvik,15-08-13,5.5,Benthos,Oligochaeta,yes,counted 3,
Skoldvik,15-08-13,5.5,Fouling,Oligochaeta,yes,count1,
Skoldvik,15-08-13,16.7,Phytoplankton,Oocystis borgei,yes, 1 (cell: 7x812um),
Skoldvik,15-08-13,17,Phytoplankton,Oocystis lacustris,yes,cell: 68x1012um,
Skoldvik,15-08-13,16.7,Phytoplankton,Oocystis lacustris,yes, 1 (cell: 68x1012,
Skoldvik,15-08-13,16.7,Phytoplankton,Oocystis spp.,yes,cell: 45x78um,
Skoldvik,15-08-13,16.7,Phytoplankton,Oocystis spp.,yes,  2 (cell: 56x812um),
Skoldvik,15-08-13,4.7,Phytoplankton,Oocystis spp.,yes,  2 (cell: 45x78um),
Skoldvik,15-08-13,3,Phytoplankton,Oocystis spp.,yes, lacustris 1 (cell: 68x1012,
Skoldvik,15-08-13,4.7,Phytoplankton,Oscillatoriales,yes,  7 (filament: 7x100um,
Skoldvik,15-08-13,3,Phytoplankton,Pennales,yes, 46x3550,
Skoldvik,15-08-13,16.7,Phytoplankton,Peridiniales,yes,cell: 1520um,
Skoldvik,15-08-13,17,Phytoplankton,Peridiniales,yes,cell: 1015um,
Skoldvik,15-08-13,17,Phytoplankton,Peridiniales,yes,cell: 1520um,
Skoldvik,15-08-13,4.7,Phytoplankton,Peridiniales,yes,cell: 1015um,
Skoldvik,15-08-13,3,Phytoplankton,Peridiniales,yes,cell: 1015um,
Skoldvik,15-08-13,3,Phytoplankton,Peridiniales,yes,cell: 1520um,
Skoldvik,15-08-13,16.7,Phytoplankton,Peridiniales,yes,  4 (cell: 2027um),
Skoldvik,15-08-13,4.7,Phytoplankton,Peridiniales,yes,  1 (cell: <10um),
Skoldvik,15-08-13,4.7,Phytoplankton,Peridiniales,yes,  6 (cell: 4050um),
Skoldvik,15-08-13,3,Phytoplankton,Peridiniales,yes,  3 (cell: 1520um),
Skoldvik,15-08-13,3,Phytoplankton,Peridiniales,yes,  6 (cell: 4050um),
Skoldvik,15-08-13,16.7,Phytoplankton,Pinnularia spp.,yes,,
Skoldvik,15-08-13,16.7,Phytoplankton,Plagioselmis prolonga,yes,cell: 57x34um,
Skoldvik,15-08-13,16.7,Phytoplankton,Plagioselmis prolonga,yes,cell: 79x45um,
Skoldvik,15-08-13,4.7,Phytoplankton,Plagioselmis prolonga,yes,cell: 57x34um,
Skoldvik,15-08-13,4.7,Phytoplankton,Plagioselmis prolonga,yes,cell: 79x45um,
Skoldvik,15-08-13,3,Phytoplankton,Plagioselmis prolonga,yes,cell: 57x34um,
Skoldvik,15-08-13,3,Phytoplankton,Romeria spp.,yes,filament: 0.5x100um,
Skoldvik,15-08-13,16.7,Phytoplankton,Romeria spp.,yes, 3 (cell: (1,
Skoldvik,15-08-13,3,Phytoplankton,Melosira moniliformis,yes, 1 (cell: 20x20u,
Skoldvik,15-08-13,16.7,Phytoplankton,Merismopedia warmingiana,yes,8,
Skoldvik,15-08-13,17,Phytoplankton,Merismopedia warmingiana,yes,8,
Skoldvik,15-08-13,4.7,Phytoplankton,Merismopedia warmingiana,yes,8,
Skoldvik,15-08-13,16.7,Phytoplankton,Merismopedia warmingiana,yes, 3 (8),
Skoldvik,15-08-13,17,Phytoplankton,Merismopedia warmingiana,yes, 1 (cell: 0.5,
Skoldvik,15-08-13,3,Phytoplankton,Mesodinium rubrum,yes,cell: 2027um,
Skoldvik,15-08-13,16.7,Phytoplankton,Mesodinium rubrum,yes, 2 (cell: 1416um),
Skoldvik,15-08-13,3,Phytoplankton,Mesodinium rubrum,yes, 4 (cell: 2027um),
Skoldvik,15-08-13,16.7,Phytoplankton,Monoraphidium contortum,yes,cell: 1,
Skoldvik,15-08-13,16.7,Phytoplankton,Monoraphidium contortum,yes,cell: 33,
Skoldvik,15-08-13,17,Phytoplankton,Monoraphidium contortum,yes,cell: 33,
Skoldvik,15-08-13,4.7,Phytoplankton,Monoraphidium contortum,yes,cell: 1,
Skoldvik,15-08-13,4.7,Phytoplankton,Monoraphidium contortum,yes,cell: 33,
Skoldvik,15-08-13,3,Phytoplankton,Monoraphidium contortum,yes,cell: 33,
Skoldvik,15-08-13,17,Phytoplankton,Monoraphidium contortum,yes, 1 (cell: 1,
Skoldvik,15-08-13,16.7,Phytoplankton,Monoraphidium komarkovae,yes, 1 (cell: 1,
Skoldvik,15-08-13,16.7,Phytoplankton,Monoraphidium minutum,yes,cell: 2,
Skoldvik,15-08-13,17,Phytoplankton,Monoraphidium minutum,yes,cell: 2,
Skoldvik,15-08-13,4.7,Phytoplankton,Monoraphidium minutum,yes,cell: 2,
Skoldvik,15-08-13,16.7,Phytoplankton,Monoraphidium minutum,yes, 1 (cell: 2,
Skoldvik,15-08-13,17,Phytoplankton,Monoraphidium minutum,yes, 1 (cell: 12x5,
Skoldvik,15-08-13,16.7,Fouling,Mytilopsis leucophaeata,yes,,upside
Skoldvik,15-08-13,16.7,Fouling,Mytilopsis leucophaeata,yes,,upside
Skoldvik,15-08-13,4.7,Fouling,Mytilopsis leucophaeata,yes,,upside
Skoldvik,15-08-13,4.7,Fouling,Mytilopsis leucophaeata,yes,,underside
Skoldvik,15-08-13,4.7,Fouling,Mytilopsis leucophaeata,yes,,underside
Skoldvik,15-08-13,5.5,Fouling,Mytilopsis leucophaeata,yes,,upside
Skoldvik,15-08-13,5.5,Fouling,Mytilopsis leucophaeata,yes,,underside
Skoldvik,15-08-13,5.5,Fouling,Mytilopsis leucophaeata,yes,very small,upside
Skoldvik,15-08-13,3,Fouling,Mytilopsis leucophaeata,yes,,upside
Skoldvik,15-08-13,3,Fouling,Mytilopsis leucophaeata,yes,,upside
Skoldvik,15-08-13,3,Fouling,Mytilopsis leucophaeata,yes,,underside
Skoldvik,15-08-13,3,Zooplankton,Nauplii,yes,,
Skoldvik,15-08-13,3,Phytoplankton,Navicula spp.,yes,cell: 46x2030um,
Skoldvik,15-08-13,4.7,Phytoplankton,Eutreptiella spp.,yes,  2 (cell: 57x1520um),
Skoldvik,15-08-13,3,Zooplankton,Evadne anonyx,yes,,
Skoldvik,15-08-13,16.7,Phytoplankton,Flagellates,yes,cell: 35um,
Skoldvik,15-08-13,17,Phytoplankton,Flagellates,yes,cell: 35um 3,
Skoldvik,15-08-13,17,Phytoplankton,Flagellates,yes,cell: 35um 10,
Skoldvik,15-08-13,4.7,Phytoplankton,Flagellates,yes,cell: 35um,sizeclass 3
Skoldvik,15-08-13,3,Phytoplankton,Flagellates,yes,cell: 35um,sizeclass 3
Skoldvik,15-08-13,3,Phytoplankton,Flagellates,yes,cell: 23um,
Skoldvik,15-08-13,16.7,Phytoplankton,Flagellates,yes,  10 (cell: 35um),
Skoldvik,15-08-13,17,Phytoplankton,Flagellates,yes,  1 (cell: <2),
Skoldvik,15-08-13,4.7,Phytoplankton,Fragilaria spp.,yes,  4 (cell: 78x6080um),
Skoldvik,15-08-13,3,Fouling,Gammarus sp.,yes,small,upside
Skoldvik,15-08-13,16.7,Phytoplankton,Plagioselmis prolonga,yes, 1 (cell: 57x3,
Skoldvik,15-08-13,4.7,Phytoplankton,Plagioselmis prolonga,yes, 1 (cell: 57x3,
Skoldvik,15-08-13,3,Phytoplankton,Plagioselmis prolonga,yes, 1 (cell: 57x3,
Skoldvik,15-08-13,4.7,Benthos,Potamopyrgus antipodarum,yes,Count 1,
Skoldvik,15-08-13,3,Benthos,Potamopyrgus antipodarum,yes,Count 1,
Skoldvik,15-08-13,4.7,Phytoplankton,Protoceratium reticulatum,yes, 2 (cell: 30,
Skoldvik,15-08-13,16.7,Phytoplankton,Protoperidinium brevipes,yes, HET 2 (cell:,
Skoldvik,15-08-13,3,Phytoplankton,Prymnesiales spp.,yes,  1 (24 um),
Skoldvik,15-08-13,4.7,Phytoplankton,Pseudanabaena spp.,yes,filament: 1.5x100um,
Skoldvik,15-08-13,16.7,Phytoplankton,Pseudanabaena spp.,yes,  3 (filament: 2x100um),
Skoldvik,15-08-13,4.7,Phytoplankton,Pseudanabaena spp.,yes,  2 (filament: 1.5x100um,
Skoldvik,15-08-13,3,Phytoplankton,Pseudanabaena spp.,yes,  2 (filament: 1.5x100um,
Skoldvik,15-08-13,16.7,Phytoplankton,Pseudopedinella sp.,yes,cell: 6um,
Skoldvik,15-08-13,17,Phytoplankton,Pseudopedinella sp.,yes,cell: 4um,
Skoldvik,15-08-13,17,Phytoplankton,Pseudopedinella sp.,yes,cell: 6um,
Skoldvik,15-08-13,3,Phytoplankton,Pseudopedinella sp.,yes,cell: 4um,
Skoldvik,15-08-13,17,Phytoplankton,Pseudopedinella sp.,yes,  1 (cell: 4um),
Skoldvik,15-08-13,3,Phytoplankton,Pseudopedinella sp.,yes,  1 (cell: 4um),
Skoldvik,15-08-13,16.7,Phytoplankton,Pyramimonas spp.,yes,cell: 5x57um,
Skoldvik,15-08-13,4.7,Phytoplankton,Pyramimonas spp.,yes,cell: 5x57um,
Skoldvik,15-08-13,16.7,Phytoplankton,Pyramimonas spp.,yes,  2 (cell: 5x57um),
Skoldvik,15-08-13,17,Phytoplankton,Pyramimonas spp.,yes,  1 (cell: 3x4um),
Skoldvik,15-08-13,4.7,Phytoplankton,Pyramimonas spp.,yes,  1 (cell: 3x4um),
Skoldvik,15-08-13,3,Phytoplankton,Pyramimonas spp.,yes,  1 (cell: 3x4um),
Skoldvik,15-08-13,17,Phytoplankton,Pyramimonas virginica,yes, (cell: 4x3um),
Skoldvik,15-08-13,4.7,Phytoplankton,Pyrophacus horologicum,yes, 1 (cell: 8090,
Skoldvik,15-08-13,17,Phytoplankton,Dinophysis acuminata,yes, 1 (cell: 2832um,
Skoldvik,15-08-13,4.7,Phytoplankton,Dinophysis acuminata,yes, 4 (cell: 4347um,
Skoldvik,15-08-13,3,Phytoplankton,Dinophysis acuminata,yes, 4 (cell: 4347um,
Skoldvik,15-08-13,16.7,Phytoplankton,Dinophysis norvegica,yes, 1 (cell: 4050um,
Skoldvik,15-08-13,4.7,Phytoplankton,Dinophysis norvegica,yes, 3 (cell: 6070um,
Skoldvik,15-08-13,4.7,Phytoplankton,Dinophysis rotundata,yes, HET 2 (cell: 35,
Skoldvik,15-08-13,16.7,Phytoplankton,Ebria tripartita,yes,cell: 1723um,
Skoldvik,15-08-13,3,Phytoplankton,Ebria tripartita,yes,cell: 2327um,
Skoldvik,15-08-13,16.7,Phytoplankton,Ebria tripartita,yes, HET 2 (cell: 2327um,
Skoldvik,15-08-13,17,Phytoplankton,Ebria tripartita,yes, HET 1 (cell: 1722um,
Skoldvik,15-08-13,4.7,Phytoplankton,Ebria tripartita,yes, HET 2 (cell: 2327um,
Skoldvik,15-08-13,3,Phytoplankton,Ebria tripartita,yes, HET 2 (cell: 2327um,
Skoldvik,15-08-13,16.7,Fouling,Einhornia crustulenta,yes, (Electra),upside
Skoldvik,15-08-13,16.7,Fouling,Einhornia crustulenta,yes, (Electra),underside
Skoldvik,15-08-13,4.7,Fouling,Einhornia crustulenta,yes, (Electra),underside
Skoldvik,15-08-13,4.7,Fouling,Einhornia crustulenta,yes, (Electra),underside
Skoldvik,15-08-13,5.5,Fouling,Einhornia crustulenta,yes, (Electra),underside
Skoldvik,15-08-13,3,Fouling,Einhornia crustulenta,yes, (Electra),upside
Skoldvik,15-08-13,4.7,Fouling,Einhornia crustulenta,yes,(Electra),upside
Skoldvik,15-08-13,17,Zooplankton,Eubosmina maritima,yes,,
Skoldvik,15-08-13,17,Phytoplankton,Euglena spp.,yes,cell: 8x4555um,
Skoldvik,15-08-13,16.7,Fouling,Eurytemora affinis,yes,,upside
Skoldvik,15-08-13,16.7,Fouling,Eurytemora affinis,yes,,upside
Skoldvik,15-08-13,4.7,Fouling,Eurytemora affinis,yes,,upside
Skoldvik,15-08-13,16.7,Zooplankton,Eurytemora affinis,yes,male,
Skoldvik,15-08-13,16.7,Zooplankton,Eurytemora affinis,yes,female,
Skoldvik,15-08-13,4.7,Zooplankton,Eurytemora affinis,yes,female,
Skoldvik,15-08-13,3,Zooplankton,Eurytemora affinis,yes,I copepodite,
Skoldvik,15-08-13,3,Zooplankton,Eurytemora affinis,yes,II copepodite,
Skoldvik,15-08-13,3,Zooplankton,Eurytemora affinis,yes,III copepodite,
Skoldvik,15-08-13,3,Zooplankton,Eurytemora affinis,yes,V copepodite,
Skoldvik,15-08-13,3,Zooplankton,Eurytemora affinis,yes,male,
Skoldvik,15-08-13,3,Zooplankton,Eurytemora affinis,yes,female,
Skoldvik,15-08-13,17,Phytoplankton,Eutreptiella spp.,yes,cell: 57x1015um,
Skoldvik,15-08-13,17,Phytoplankton,Eutreptiella spp.,yes,cell: 57x2025um,
Skoldvik,15-08-13,4.7,Phytoplankton,Eutreptiella spp.,yes,cell: 57x1015um,
Skoldvik,15-08-13,4.7,Phytoplankton,Eutreptiella spp.,yes,cell: 911x1520um,
Skoldvik,15-08-13,3,Phytoplankton,Eutreptiella spp.,yes,cell: 57x1015um,
Skoldvik,15-08-13,3,Phytoplankton,Eutreptiella spp.,yes,cell: 57x2025um,
Skoldvik,15-08-13,17,Phytoplankton,Eutreptiella spp.,yes,  1 (cell: 57x1015um),
Skoldvik,15-08-13,3,Fouling,Jaera sp.,yes,,underside
Skoldvik,15-08-13,16.7,Phytoplankton,Katablepharis spp.,yes,cell: 7x10um,
Skoldvik,15-08-13,17,Phytoplankton,Katablepharis spp.,yes,cell: 5x7um,
Skoldvik,15-08-13,3,Phytoplankton,Katablepharis spp.,yes,cell: 5x7um,
Skoldvik,15-08-13,16.7,Phytoplankton,Katablepharis spp.,yes,  HET 1 (cell: 5x7um),
Skoldvik,15-08-13,17,Phytoplankton,Katodinium glaucum,yes, HET 1 (cell: 16x22,
Skoldvik,15-08-13,5.5,Benthos,Leptocheirus pilosus,yes,counted 3,
Skoldvik,15-08-13,16.7,Fouling,Leptocheirus pilosus,yes,,upside
Skoldvik,15-08-13,5.5,Fouling,Leptocheirus pilosus,yes,,upside
Skoldvik,15-08-13,3,Fouling,Leptocheirus pilosus,yes,,upside
Skoldvik,15-08-13,3,Fouling,Leptocheirus pilosus,yes,,upside
Skoldvik,15-08-13,3,Fouling,Leptocheirus pilosus,yes,,underside
Skoldvik,15-08-13,16.7,Benthos,Macoma balthica,yes,counted 2,
Skoldvik,15-08-13,16.7,Benthos,Macoma balthica,yes,counted 5,
Skoldvik,15-08-13,16.7,Benthos,Macoma balthica,yes,counted 3,
Skoldvik,15-08-13,16.7,Fouling,Macoma balthica,no,very small,
Skoldvik,15-08-13,4.7,Fouling,Macoma balthica,no,,upside
Skoldvik,15-08-13,16.7,Benthos,Marenzelleria neglecta,yes,Count 25,
Skoldvik,15-08-13,16.7,Benthos,Marenzelleria neglecta,yes,Count 26,
Skoldvik,15-08-13,4.7,Benthos,Marenzelleria neglecta,yes,Count 5,
Skoldvik,15-08-13,5.5,Benthos,Marenzelleria neglecta,yes,Count 6,
Skoldvik,15-08-13,3,Benthos,Marenzelleria neglecta,yes,Count 4,
Skoldvik,15-08-13,16.7,Phytoplankton,Melosira moniliformis,yes, (cell: 20x20um),
Skoldvik,15-08-13,16.7,Phytoplankton,Cyclotella choctawhatcheeana,yes,cell: 5um,
Skoldvik,15-08-13,4.7,Phytoplankton,Cyclotella choctawhatcheeana,yes,cell: 5um,
Skoldvik,15-08-13,3,Phytoplankton,Cyclotella choctawhatcheeana,yes,cell: 5um,
Skoldvik,15-08-13,3,Phytoplankton,Cyclotella choctawhatcheeana,yes,cell: 6um,
Skoldvik,15-08-13,16.7,Phytoplankton,Cyclotella choctawhatcheeana,yes, 1 (cell:,
Skoldvik,15-08-13,17,Phytoplankton,Cylindrotheca closterium,yes,cell: >3x2025um,
Skoldvik,15-08-13,3,Phytoplankton,Cylindrotheca closterium,yes,cell: >3x2025um,
Skoldvik,15-08-13,16.7,Phytoplankton,Cylindrotheca closterium,yes, 2 (cell: 34,
Skoldvik,15-08-13,4.7,Phytoplankton,Cylindrotheca closterium,yes, 1 (cell: >3x,
Skoldvik,15-08-13,16.7,Phytoplankton,Desmodesmus armatus v. armatus,yes,cell: 2,
Skoldvik,15-08-13,16.7,Phytoplankton,Dinophysis acuminata,yes,cell: 3337um,
Skoldvik,15-08-13,16.7,Phytoplankton,Gymnodiniales,yes,  4 ( 2027),
Skoldvik,15-08-13,16.7,Phytoplankton,Gymnodinium sanguineum,yes, 1 (cell: 60x40,
Skoldvik,15-08-13,4.7,Phytoplankton,Hemiselmis virescens,yes,cell: 46x3um,
Skoldvik,15-08-13,3,Fouling,Gammarus zaddachi,yes,,underside
Skoldvik,15-08-13,3,Fouling,Gammarus zaddachi,yes,,underside
Skoldvik,15-08-13,3,Fouling,Gammarus zaddachi,yes,or G. salinus,underside
Skoldvik,15-08-13,3,Zooplankton,Gastropoda,yes,,
Skoldvik,15-08-13,4.7,Phytoplankton,Gymnodiniales,yes,1520,
Skoldvik,15-08-13,16.7,Phytoplankton,Gymnodinium spp.,yes,cell: 1520x1113um,
Skoldvik,15-08-13,4.7,Phytoplankton,Gymnodinium spp.,yes,cell: 1520x1113um,
Skoldvik,15-08-13,17,Phytoplankton,Gymnodinium spp.,yes,  1 (cell: 510x46um),
Skoldvik,15-08-13,4.7,Phytoplankton,Gymnodinium spp.,yes,  1 (cell: 510x46um),
Skoldvik,15-08-13,3,Phytoplankton,Gymnodinium spp.,yes,  1 (cell: 510x46um),
Skoldvik,15-08-13,4.7,Fouling,Harpacticoida,yes,,upside
Skoldvik,15-08-13,3,Fouling,Harpacticoida,yes,,upside
Skoldvik,15-08-13,16.7,Phytoplankton,Hemiselmis virescens,yes,cell: 46x3um,
Skoldvik,15-08-13,17,Phytoplankton,Hemiselmis virescens,yes, 1 (cell: 46x3um,
Skoldvik,15-08-13,16.7,Phytoplankton,Heterocapsa rotundata,yes,cell: 1012x57um,
Skoldvik,15-08-13,16.7,Phytoplankton,Heterocapsa rotundata,yes,cell: 1215x710um,
Skoldvik,15-08-13,17,Phytoplankton,Heterocapsa rotundata,yes,cell: 1012x57um,
Skoldvik,15-08-13,4.7,Phytoplankton,Heterocapsa rotundata,yes,cell: 1012x57um,
Skoldvik,15-08-13,3,Phytoplankton,Heterocapsa rotundata,yes,cell: 1012x57um,
Skoldvik,15-08-13,16.7,Phytoplankton,Heterocapsa rotundata,yes, 1 (cell: 1012x,
Skoldvik,15-08-13,17,Phytoplankton,Heterocapsa rotundata,yes, 1 (cell: 1012x,
Skoldvik,15-08-13,4.7,Phytoplankton,Heterocapsa rotundata,yes, 1 (cell: 1012x,
Skoldvik,15-08-13,3,Phytoplankton,Heterocapsa rotundata,yes, 1 (cell: 1012x,
Skoldvik,15-08-13,17,Phytoplankton,Heterocapsa triquetra,yes,cell: 1921x1415um,
Skoldvik,15-08-13,17,Phytoplankton,Heterocapsa triquetra,yes, 1 (cell: 1517x,
Skoldvik,15-08-13,16.7,Fouling,Hydrozoa sp.,yes, (Cordylophora/Laomedea),upside
Skoldvik,15-08-13,16.7,Fouling,Hydrozoa sp.,yes, (Cordylophora/Laomedea),underside
Skoldvik,15-08-13,4.7,Fouling,Hydrozoa sp.,yes, (Cordylophora/Laomedea),upside
Skoldvik,15-08-13,5.5,Fouling,Hydrozoa sp.,yes, (Cordylophora/Laomedea),upside
Skoldvik,15-08-13,5.5,Fouling,Hydrozoa sp.,yes, (Cordylophora/Laomedea),upside
Skoldvik,15-08-13,3,Fouling,Hydrozoa sp.,yes, (Cordylophora/Laomedea),upside
Skoldvik,15-08-13,3,Fouling,Hydrozoa sp.,yes, (Cordylophora/Laomedea),underside
Skoldvik,15-08-13,16.7,Fouling,Jaera albifrons,yes,,upside
Skoldvik,15-08-13,4.7,Fouling,Jaera albifrons,yes,,upside
Skoldvik,15-08-13,5.5,Fouling,Jaera albifrons,yes,,upside
Skoldvik,15-08-13,5.5,Fouling,Jaera albifrons,yes,,underside
Skoldvik,15-08-13,3,Fouling,Jaera albifrons,yes,,upside
Skoldvik,15-08-13,3,Fouling,Jaera albifrons,yes,,upside
Skoldvik,15-08-13,16.7,Fouling,Jaera sp.,yes,,underside
Skoldvik,15-08-13,4.7,Phytoplankton,Synedra ulna v. ulna,yes, 2 (cell: 510x,
Skoldvik,15-08-13,3,Phytoplankton,Synedra ulna v. ulna,yes, 3 (cell: 510x,
Skoldvik,15-08-13,16.7,Phytoplankton,Teleaulax spp.,yes,cell: 1115x56um,
Skoldvik,15-08-13,16.7,Phytoplankton,Teleaulax spp.,yes,cell: 1316x67um,
Skoldvik,15-08-13,17,Phytoplankton,Teleaulax spp.,yes,cell: 1115x56um,
Skoldvik,15-08-13,17,Phytoplankton,Teleaulax spp.,yes,cell: 1316x67um,
Skoldvik,15-08-13,4.7,Phytoplankton,Teleaulax spp.,yes,cell: 1115x56um,
Skoldvik,15-08-13,4.7,Phytoplankton,Teleaulax spp.,yes,cell: 1316x67um,
Skoldvik,15-08-13,3,Phytoplankton,Teleaulax spp.,yes,cell: 1115x56um,
Skoldvik,15-08-13,3,Phytoplankton,Teleaulax spp.,yes,cell: 1316x67um,
Skoldvik,15-08-13,17,Phytoplankton,Teleaulax spp.,yes,  1 (cell: 811x45um),
Skoldvik,15-08-13,4.7,Phytoplankton,Teleaulax spp.,yes,  2 (cell: 1115x56um),
Skoldvik,15-08-13,3,Phytoplankton,Teleaulax spp.,yes,  2 (cell: 1115x56um),
Skoldvik,15-08-13,16.7,Phytoplankton,Telonema subtile,yes,cell: 4x7um,
Skoldvik,15-08-13,4.7,Phytoplankton,Telonema subtile,yes,cell: 4x7um,
Skoldvik,15-08-13,16.7,Fouling,Tenellia adspersa,yes,,upside
Skoldvik,15-08-13,4.7,Fouling,Tenellia adspersa,yes,many,upside
Skoldvik,15-08-13,4.7,Fouling,Tenellia adspersa,yes,many,upside
Skoldvik,15-08-13,5.5,Fouling,Tenellia adspersa,yes,,upside
Skoldvik,15-08-13,5.5,Benthos,Ulva intestinalis,yes,,
Skoldvik,15-08-13,17,Phytoplankton,Woronichinia sp.,yes,20,
Skoldvik,15-08-13,16.7,Phytoplankton,Woronichinia sp.,yes,  3 (20),
Skoldvik,15-08-13,16.7,Phytoplankton,Teleaulax spp.,yes,cell: 1519x68um,
Skoldvik,15-08-13,3,Phytoplankton,Teleaulax spp.,yes,cell: 1519x68um,
Skoldvik,15-08-13,16.7,Phytoplankton,Teleaulax spp.,yes,  2 (cell: 1115x56um),
Skoldvik,15-08-13,16.7,Fouling,Tenellia adspersa,yes,,upside
Skoldvik,15-08-13,16.7,Fouling,Tenellia adspersa,yes,,detached
Skoldvik,15-08-13,4.7,Fouling,Tenellia adspersa,yes,,underside
Skoldvik,15-08-13,3,Fouling,Tenellia adspersa,yes,,underside
Skoldvik,15-08-13,4.7,Phytoplankton,Tetraedron minimum,yes,cell: 57um,
Skoldvik,15-08-13,3,Benthos,Ulva intestinalis,yes,,
Skoldvik,15-08-13,3,Phytoplankton,Woronichinia sp.,yes,20,
Skoldvik,15-08-13,4.7,Phytoplankton,Woronichinia sp.,yes,  4 (50),
Skoldvik,15-08-13,16.7,Phytoplankton,Woronichinia compacta,yes, 3 (20),
Skoldvik,15-08-13,16.7,Phytoplankton,Heterocapsa triquetra,yes, 2 (cell: 1719x,
Skoldvik,15-08-13,4.7,Fouling,Hydrozoa sp.,yes, (Cordylophora/Laomedea),underside
Skoldvik,15-08-13,5.5,Fouling,Hydrozoa sp.,yes, (Cordylophora/Laomedea),underside
Skoldvik,15-08-13,5.5,Benthos,Jaera albifrons,yes,counted 2,
Skoldvik,15-08-13,4.7,Fouling,Jaera albifrons,yes,,upside
Skoldvik,15-08-13,5.5,Fouling,Jaera albifrons,yes,,upside
Skoldvik,15-08-13,4.7,Phytoplankton,Katablepharis spp.,yes,cell: 7x10um,
Skoldvik,15-08-13,5.5,Benthos,Leptocheirus pilosus,yes,counted 2,
Skoldvik,15-08-13,16.7,Fouling,Leptocheirus pilosus,yes,,detached
Skoldvik,15-08-13,4.7,Phytoplankton,Limnothrix spp.,yes,filament: 2x100um,
Skoldvik,15-08-13,16.7,Benthos,Marenzelleria neglecta,yes,Count 14,
Skoldvik,15-08-13,4.7,Benthos,Marenzelleria neglecta,yes,Count 11,
Skoldvik,15-08-13,4.7,Benthos,Marenzelleria neglecta,yes,Count 32,
Skoldvik,15-08-13,3,Benthos,Marenzelleria neglecta,yes,Count 9,
Skoldvik,15-08-13,16.7,Phytoplankton,Cylindrotheca closterium,yes,cell: >3x2025um,
Skoldvik,15-08-13,17,Phytoplankton,Cylindrotheca closterium,yes, 1 (cell: >3x,
Skoldvik,15-08-13,3,Phytoplankton,Cylindrotheca closterium,yes, 2 (cell: 34,
Skoldvik,15-08-13,16.7,Fouling,Daphnia sp.,yes,,underside
Skoldvik,15-08-13,4.7,Phytoplankton,Dinobryon faculiferum,yes,cell: 3x7um,
Skoldvik,15-08-13,4.7,Phytoplankton,Dinophysis acuminata,yes,cell: 3337um,
Skoldvik,15-08-13,17,Phytoplankton,Ebria tripartita,yes,cell: 2327um,
Skoldvik,15-08-13,16.7,Zooplankton,Eubosmina maritima,yes,,
Skoldvik,15-08-13,3,Zooplankton,Eubosmina maritima,yes,,
Skoldvik,15-08-13,16.7,Phytoplankton,Eutreptiella spp.,yes,cell: 57x1015um,
Skoldvik,15-08-13,4.7,Phytoplankton,Eutreptiella spp.,yes,cell: 57x2025um,
